article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8eb39516b26587229317f,2,11,1,2016,HL,FarLeft
64d8eb39516b265872293189,1,1,1,2016,HL,FarLeft
64d8eb39516b2658722931d1,4,18,1,2016,HL,FarLeft
64d8eb39516b2658722931d5,1,1,1,2016,HL,FarLeft
64d8eb39516b2658722931ff,3,4,1,2016,HL,FarLeft
64d8eb3a516b265872293213,2,4,1,2016,HL,FarLeft
64d8eb3a516b26587229322b,3,4,1,2016,HL,FarLeft
64d8eb3a516b265872293236,1,1,1,2016,HL,FarLeft
64d8eb3a516b26587229325c,7,11,1,2016,HL,FarLeft
64d8eb3a516b26587229325d,3,7,1,2016,HL,FarLeft
64d8eb3a516b2658722932a2,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722932be,5,6,1,2016,HL,FarLeft
64d8eb3a516b2658722932dd,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722932e4,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722932ea,2,4,1,2016,HL,FarLeft
64d8eb3a516b265872293310,4,5,1,2016,HL,FarLeft
64d8eb3a516b26587229337a,1,2,1,2016,HL,FarLeft
64d8eb3a516b26587229340c,1,1,1,2016,HL,FarLeft
64d8eb3a516b26587229341f,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872293447,2,9,1,2016,HL,FarLeft
64d8eb3a516b2658722934bd,1,2,1,2016,HL,FarLeft
64d8eb3a516b2658722934dd,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722934ea,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722934f3,2,12,1,2016,HL,FarLeft
64d8eb3a516b2658722934f7,2,2,1,2016,HL,FarLeft
64d8eb3a516b2658722934fa,2,2,1,2016,HL,FarLeft
64d8eb3a516b2658722935ef,7,27,1,2016,HL,FarLeft
64d8eb3a516b26587229374e,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872293854,1,2,1,2016,HL,FarLeft
64d8eb3a516b26587229399c,2,2,1,2016,HL,FarLeft
64d8eb3a516b265872293b27,3,6,1,2016,HL,FarLeft
64d8eb3a516b265872293bbc,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872293c8f,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872293c9c,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872293cbb,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872293cd9,5,7,1,2016,HL,FarLeft
64d8eb3a516b265872294021,3,7,1,2016,HL,FarLeft
64d8eb3a516b265872294163,3,4,1,2016,HL,FarLeft
64d8eb3a516b265872294183,1,2,1,2016,HL,FarLeft
64d8eb3a516b265872294196,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722941c3,1,1,1,2016,HL,FarLeft
64d8eb3a516b2658722941ea,1,1,1,2016,HL,FarLeft
64d8eb3a516b26587229420c,1,1,1,2016,HL,FarLeft
64d8eb3a516b265872294214,2,5,1,2016,HL,FarLeft
64d8eb3a516b265872294224,1,1,1,2016,HL,FarLeft
