article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8eb3a516b265872294b87,1,1,1,2016,HL,FarLeft
64d8ebf4516b265872417530,1,1,1,2016,CE19,Center
64d8ebf4516b26587241782d,1,1,1,2016,CE19,Center
64d8ebf4516b265872417835,2,2,1,2016,CE19,Center
64d8ebf4516b265872417a82,1,1,1,2016,CE19,Center
64d8ebf4516b265872417fff,1,1,1,2016,CE19,Center
64d8ebf4516b2658724183e6,2,2,1,2016,CE19,Center
64d8ebf5516b265872418768,1,1,1,2016,CE19,Center
64d8ebf5516b265872418e61,1,1,1,2016,CE19,Center
64d8ebf5516b265872419064,2,2,1,2016,CE19,Center
64d8ebf5516b26587241912e,2,3,1,2016,CE19,Center
64d8ebf5516b26587241976b,1,6,1,2016,CE19,Center
64d8ebf5516b265872419cf8,1,2,1,2016,CE19,Center
64d8ebf5516b26587241a04f,1,1,1,2016,CE19,Center
64d8ebf5516b26587241a818,1,3,1,2016,CE19,Center
64d8ebf6516b26587241b0aa,1,3,1,2016,CE19,Center
64d8ebf6516b26587241c042,1,1,1,2016,CE19,Center
64d8ebf6516b26587241c480,2,4,1,2016,CE19,Center
64d8ebf6516b26587241c667,1,1,1,2016,CE19,Center
64d8ebf6516b26587241cd09,1,1,1,2016,CE19,Center
64d8ebf7516b26587241ce03,2,4,1,2016,CE19,Center
64d8ebf7516b26587241ced2,1,2,1,2016,CE19,Center
64d8ebf7516b26587241d062,1,1,1,2016,CE19,Center
64d8ebf7516b26587241d60a,1,2,1,2016,CE19,Center
64d8ebf7516b26587241d7aa,1,2,1,2016,CE19,Center
64d8ebf7516b26587241de3b,1,2,1,2016,CE19,Center
64d8ebf7516b26587241e1c7,2,2,1,2016,CE19,Center
64d8ebf7516b26587241e2f7,2,2,1,2016,CE19,Center
64d8ebf7516b26587241e968,1,1,1,2016,CE19,Center
64d8ebf8516b26587241f3d1,1,2,1,2016,CE19,Center
64d8ebf8516b26587241f421,1,1,1,2016,CE19,Center
64d8ebf8516b26587241f449,1,8,1,2016,CE19,Center
64d8ebf8516b265872420927,1,1,1,2016,CE19,Center
64d8ebf8516b2658724209b4,4,7,1,2016,CE19,Center
64d8ebf9516b26587242151c,1,2,1,2016,CE19,Center
64d8ebf9516b265872421d7e,2,3,1,2016,CE19,Center
64d8ebf9516b265872421e93,1,1,1,2016,CE19,Center
64d8ebf9516b265872422464,1,3,1,2016,CE19,Center
64d8ebf9516b2658724229b1,3,5,1,2016,CE19,Center
64d8ebf9516b26587242320b,1,1,1,2016,CE19,Center
64d8ebfa516b2658724233eb,3,4,1,2016,CE19,Center
64d8ebfa516b2658724237a6,1,1,1,2016,CE19,Center
64d8ebfa516b2658724239af,1,1,1,2016,CE19,Center
64d8ebfa516b265872424404,1,2,1,2016,CE19,Center
64d8ebfa516b265872424503,1,1,1,2016,CE19,Center
64d8ebfa516b265872424975,1,1,1,2016,CE19,Center
64d8ebfa516b2658724249ec,1,1,1,2016,CE19,Center
64d8ebfa516b265872424c0f,4,5,1,2016,CE19,Center
64d8ebfa516b265872424efb,2,2,1,2016,CE19,Center
64d8ebfa516b265872425066,2,5,1,2016,CE19,Center
64d8ed38516b2658726c3835,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c383d,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3841,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3847,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3866,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3883,4,14,1,2016,FR,FarRight
64d8ed38516b2658726c38a5,2,3,1,2016,FR,FarRight
64d8ed38516b2658726c38b5,5,6,1,2016,FR,FarRight
64d8ed38516b2658726c38d3,5,23,1,2016,FR,FarRight
64d8ed38516b2658726c392f,4,14,1,2016,FR,FarRight
64d8ed38516b2658726c3973,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c39d4,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c39d5,3,28,1,2016,FR,FarRight
64d8ed38516b2658726c39d7,3,28,1,2016,FR,FarRight
64d8ed38516b2658726c39db,4,14,1,2016,FR,FarRight
64d8ed38516b2658726c39e3,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3a4a,6,26,1,2016,FR,FarRight
64d8ed38516b2658726c3a7b,2,2,1,2016,FR,FarRight
64d8ed38516b2658726c3a84,3,11,1,2016,FR,FarRight
64d8ed38516b2658726c3aa6,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3aae,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3ac0,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3ad8,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3b8f,5,53,1,2016,FR,FarRight
64d8ed38516b2658726c3b97,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3b9d,1,3,1,2016,FR,FarRight
64d8ed38516b2658726c3ba8,1,2,1,2016,FR,FarRight
64d8ed38516b2658726c3c0a,4,15,1,2016,FR,FarRight
64d8ed38516b2658726c3dde,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c3f45,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c401a,2,3,1,2016,FR,FarRight
64d8ed38516b2658726c4037,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4059,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c405f,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c409a,4,5,1,2016,FR,FarRight
64d8ed38516b2658726c409e,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4136,1,2,1,2016,FR,FarRight
64d8ed38516b2658726c4147,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4155,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4156,3,4,1,2016,FR,FarRight
64d8ed38516b2658726c415a,6,15,1,2016,FR,FarRight
64d8ed38516b2658726c4196,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c419a,1,3,1,2016,FR,FarRight
64d8ed38516b2658726c41ab,3,5,1,2016,FR,FarRight
64d8ed38516b2658726c425a,2,4,1,2016,FR,FarRight
64d8ed38516b2658726c427b,3,5,1,2016,FR,FarRight
64d8ed38516b2658726c427d,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4299,2,4,1,2016,FR,FarRight
64d8ed38516b2658726c42d6,1,1,1,2016,FR,FarRight
64d8ed38516b2658726c4301,3,9,1,2016,FR,FarRight
64d8ed38516b2658726c4304,3,8,1,2016,FR,FarRight
64d8ed38516b2658726c4306,1,2,1,2016,FR,FarRight
64d8e9a1516b265872f5d04b,1,1,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d05c,1,1,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d068,1,1,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d250,3,8,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d4ae,1,1,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d550,2,2,2,2016,CL19,CenterLeft
64d8e9a1516b265872f5d69e,1,1,2,2016,CL19,CenterLeft
64d8e9a7516b265872f68a7c,1,1,2,2016,CE19,Center
64d8e9a7516b265872f69e3a,1,1,2,2016,CE19,Center
64d8e9a8516b265872f6bc5b,1,2,2,2016,CE19,Center
64d8e9a9516b265872f6c8e3,1,1,2,2016,CE19,Center
64d8e9a9516b265872f6cba3,1,1,2,2016,CE19,Center
64d8e9a9516b265872f6d354,2,12,2,2016,CE19,Center
64d8e9a9516b265872f6d831,1,2,2,2016,CE19,Center
64d8e9a9516b265872f6d925,1,1,2,2016,CE19,Center
64d8e9a9516b265872f6da5a,2,3,2,2016,CE19,Center
64d8e9a9516b265872f6e0a5,1,1,2,2016,CE19,Center
64d8e9a9516b265872f6e497,1,1,2,2016,CE19,Center
64d8e9aa516b265872f6f549,1,1,2,2016,CE19,Center
64d8e9aa516b265872f6f777,1,9,2,2016,CE19,Center
64d8e9aa516b265872f6f98f,2,3,2,2016,CE19,Center
64d8e9aa516b265872f6fdf4,1,1,2,2016,CE19,Center
64d8e9aa516b265872f703e5,1,1,2,2016,CE19,Center
64d8e9aa516b265872f7073e,1,3,2,2016,CE19,Center
64d8e9aa516b265872f70880,1,1,2,2016,CE19,Center
64d8e9aa516b265872f70e7b,1,4,2,2016,CE19,Center
64d8e9ab516b265872f71d2b,1,2,2,2016,CE19,Center
64d8e9ab516b265872f727af,2,4,2,2016,CE19,Center
64d8e9ab516b265872f72d05,1,1,2,2016,CE19,Center
64d8e9ac516b265872f743d9,5,22,2,2016,CE19,Center
64d8e9ac516b265872f74a4c,2,2,2,2016,CE19,Center
64d8e9ac516b265872f74cde,1,1,2,2016,CE19,Center
64d8e9ac516b265872f74d54,1,1,2,2016,CE19,Center
64d8e9ad516b265872f76a26,1,5,2,2016,CE19,Center
64d8e9ad516b265872f7720e,1,1,2,2016,CE19,Center
64d8e9ae516b265872f77ec2,3,3,2,2016,CE19,Center
64d8e9ae516b265872f78343,1,1,2,2016,CE19,Center
64d8e9ae516b265872f78b8c,1,2,2,2016,CE19,Center
64d8e9af516b265872f7a901,1,1,2,2016,CE19,Center
64d8e9af516b265872f7a904,2,7,2,2016,CE19,Center
64d8e9af516b265872f7ab24,1,1,2,2016,CE19,Center
64d8e9af516b265872f7b159,5,15,2,2016,CE19,Center
64d8e9af516b265872f7b25c,5,15,2,2016,CE19,Center
64d8ea78516b2658721165b1,1,1,2,2016,CR19,CenterRight
64d8ea78516b2658721167ba,2,2,2,2016,CR19,CenterRight
64d8ea78516b265872117151,2,2,2,2016,CR19,CenterRight
64d8ea79516b2658721174ad,1,1,2,2016,CR19,CenterRight
64d8ea79516b2658721174f3,1,1,2,2016,CR19,CenterRight
64d8ea79516b265872117d76,1,1,2,2016,CR19,CenterRight
64d8ea79516b265872117d8f,1,2,2,2016,CR19,CenterRight
64d8ea79516b265872117f5a,1,1,2,2016,CR19,CenterRight
64d8ea79516b26587211810b,1,2,2,2016,CR19,CenterRight
64d8ea79516b265872118540,1,1,2,2016,CR19,CenterRight
64d8ea79516b2658721186fa,1,1,2,2016,CR19,CenterRight
64d8ea79516b265872118d13,1,3,2,2016,CR19,CenterRight
64d8ea79516b265872118d25,1,4,2,2016,CR19,CenterRight
64d8ea79516b2658721191e9,1,1,2,2016,CR19,CenterRight
64d8ea79516b2658721194dc,5,15,2,2016,CR19,CenterRight
64d8ea7a516b265872119c4a,1,2,2,2016,CR19,CenterRight
64d8ea7a516b265872119fca,1,1,2,2016,CR19,CenterRight
64d8ea7a516b26587211a076,1,2,2,2016,CR19,CenterRight
64d8ea7a516b26587211a086,1,1,2,2016,CR19,CenterRight
64d8ea7a516b26587211a360,1,1,2,2016,CR19,CenterRight
64d8ea7a516b26587211a5c6,1,1,2,2016,CR19,CenterRight
64d8ea7a516b26587211a868,2,3,2,2016,CR19,CenterRight
64d8ea7a516b26587211abe5,1,1,2,2016,CR19,CenterRight
64d8ea7a516b26587211b378,1,2,2,2016,CR19,CenterRight
64d8ea7b516b26587211bc62,2,3,2,2016,CR19,CenterRight
64d8ea7b516b26587211bce2,1,2,2,2016,CR19,CenterRight
64d8ea7b516b26587211be9c,2,4,2,2016,CR19,CenterRight
64d8ea7b516b26587211bf26,1,1,2,2016,CR19,CenterRight
64d8ea7b516b26587211c286,3,9,2,2016,CR19,CenterRight
64d8ea7b516b26587211c4c6,2,2,2,2016,CR19,CenterRight
64d8ea7b516b26587211ca6c,1,1,2,2016,CR19,CenterRight
64d8ea7b516b26587211cc83,1,1,2,2016,CR19,CenterRight
64d8ea7b516b26587211d74a,2,3,2,2016,CR19,CenterRight
64d8ea7c516b26587211ded6,1,1,2,2016,CR19,CenterRight
64d8ea7c516b26587211df73,1,4,2,2016,CR19,CenterRight
64d8ea7c516b26587211e586,1,1,2,2016,CR19,CenterRight
64d8ea7c516b26587211e87b,1,2,2,2016,CR19,CenterRight
64d8ea7c516b26587211ebf7,1,3,2,2016,CR19,CenterRight
64d8ea7c516b26587211ec46,2,5,2,2016,CR19,CenterRight
64d8ea7c516b26587211ef77,2,3,2,2016,CR19,CenterRight
64d8ea7c516b26587211f92c,1,1,2,2016,CR19,CenterRight
64d8ea7c516b26587211fb08,1,1,2,2016,CR19,CenterRight
64d8ea7c516b26587211fb5e,1,1,2,2016,CR19,CenterRight
64d8ea7d516b26587211fe70,1,1,2,2016,CR19,CenterRight
64d8ea7d516b26587212038e,2,2,2,2016,CR19,CenterRight
64d8ea7d516b265872120492,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872120542,1,3,2,2016,CR19,CenterRight
64d8ea7d516b265872120958,3,7,2,2016,CR19,CenterRight
64d8ea7d516b265872120de6,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121064,3,4,2,2016,CR19,CenterRight
64d8ea7d516b2658721211d0,2,3,2,2016,CR19,CenterRight
64d8ea7d516b265872121412,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121824,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121b54,1,1,2,2016,CR19,CenterRight
64d8ea7d516b265872121c1b,1,8,2,2016,CR19,CenterRight
64d8ea7e516b265872123153,1,3,2,2016,CR19,CenterRight
64d8ea7e516b26587212318e,1,3,2,2016,CR19,CenterRight
64d8ea7e516b26587212319d,1,5,2,2016,CR19,CenterRight
64d8eb32516b265872283099,3,11,2,2016,RR19,Right
64d8eb32516b265872283162,1,18,2,2016,RR19,Right
64d8eb32516b26587228317a,1,1,2,2016,RR19,Right
64d8eb32516b2658722831bb,1,44,2,2016,RR19,Right
64d8eb32516b2658722831ef,1,2,2,2016,RR19,Right
64d8eb32516b26587228321a,4,14,2,2016,RR19,Right
64d8eb32516b26587228323f,2,2,2,2016,RR19,Right
64d8eb32516b265872283248,4,30,2,2016,RR19,Right
64d8eb32516b26587228328a,1,4,2,2016,RR19,Right
64d8eb32516b265872283290,1,2,2,2016,RR19,Right
64d8eb32516b2658722832d2,1,1,2,2016,RR19,Right
64d8eb32516b2658722832f3,4,41,2,2016,RR19,Right
64d8eb32516b2658722832f9,3,4,2,2016,RR19,Right
64d8eb32516b26587228331a,1,20,2,2016,RR19,Right
64d8eb32516b26587228332c,1,4,2,2016,RR19,Right
64d8eb32516b265872283348,1,117,2,2016,RR19,Right
64d8eb32516b265872283354,1,4,2,2016,RR19,Right
64d8eb32516b26587228335a,2,6,2,2016,RR19,Right
64d8eb32516b265872283368,1,7,2,2016,RR19,Right
64d8eb32516b2658722833b8,1,28,2,2016,RR19,Right
64d8eb32516b2658722833e1,1,3,2,2016,RR19,Right
64d8eb32516b2658722833f5,1,15,2,2016,RR19,Right
64d8eb32516b265872283431,1,4,2,2016,RR19,Right
64d8eb32516b265872283442,1,27,2,2016,RR19,Right
64d8ec84516b265872540a4b,3,11,2,2016,FR,FarRight
64d8ec84516b265872540a4f,4,14,2,2016,FR,FarRight
64d8ec84516b265872540a52,2,2,2,2016,FR,FarRight
64d8ec84516b265872540ac4,1,1,2,2016,FR,FarRight
64d8ec84516b265872540ae4,2,6,2,2016,FR,FarRight
64d8ec84516b265872540ae7,3,11,2,2016,FR,FarRight
64d8ec84516b265872540b28,1,1,2,2016,FR,FarRight
64d8ec84516b265872540b3c,1,1,2,2016,FR,FarRight
64d8ec84516b265872540b8a,2,9,2,2016,FR,FarRight
64d8ec84516b265872540b8d,1,1,2,2016,FR,FarRight
64d8ec84516b265872540b8e,2,2,2,2016,FR,FarRight
64d8ec84516b265872540ba3,1,1,2,2016,FR,FarRight
64d8ec84516b265872540bf4,2,4,2,2016,FR,FarRight
64d8ec84516b265872540c0b,1,1,2,2016,FR,FarRight
64d8ec84516b265872540c15,2,3,2,2016,FR,FarRight
64d8ec84516b265872540c1d,1,1,2,2016,FR,FarRight
64d8ec84516b265872540c1f,2,2,2,2016,FR,FarRight
64d8ec84516b265872540c51,1,1,2,2016,FR,FarRight
64d8ec84516b265872540c5a,2,4,2,2016,FR,FarRight
64d8ec84516b265872540c6e,2,3,2,2016,FR,FarRight
64d8ec84516b265872540c7a,2,3,2,2016,FR,FarRight
64d8ec84516b265872540c8d,1,1,2,2016,FR,FarRight
64d8ec84516b265872540cd5,1,1,2,2016,FR,FarRight
64d8ec84516b265872540cec,2,8,2,2016,FR,FarRight
64d8ec84516b265872540cf2,2,19,2,2016,FR,FarRight
64d8ec84516b265872540cfe,1,1,2,2016,FR,FarRight
64d8ec84516b265872540d84,2,3,2,2016,FR,FarRight
64d8ec84516b265872540d87,1,1,2,2016,FR,FarRight
64d8ec84516b265872540d9a,1,1,2,2016,FR,FarRight
64d8ec84516b265872540dbe,2,6,2,2016,FR,FarRight
64d8ec84516b265872540dbf,2,6,2,2016,FR,FarRight
64d8ec84516b265872540ed7,1,2,2,2016,FR,FarRight
64d8ec84516b26587254126c,1,1,2,2016,FR,FarRight
64d8ec84516b2658725413ac,1,1,2,2016,FR,FarRight
