article_id,num_unique_kw_per_art,num_keywords,month,year,collection,partisanship
64d8e99c516b265872f533be,2,4,3,2016,LL19,Left
64d8e99c516b265872f536ad,1,1,3,2016,LL19,Left
64d8e99c516b265872f537b6,1,1,3,2016,LL19,Left
64d8e99c516b265872f539a9,1,1,3,2016,LL19,Left
64d8e99c516b265872f53a93,1,1,3,2016,LL19,Left
64d8e99c516b265872f53d32,2,2,3,2016,LL19,Left
64d8e99c516b265872f54018,1,1,3,2016,LL19,Left
64d8e99c516b265872f54044,7,91,3,2016,LL19,Left
64d8e99c516b265872f541eb,1,1,3,2016,LL19,Left
64d8e99c516b265872f54229,5,17,3,2016,LL19,Left
64d8e99d516b265872f54a44,1,1,3,2016,LL19,Left
64d8e99d516b265872f54b87,1,5,3,2016,LL19,Left
64d8e99d516b265872f55540,1,1,3,2016,LL19,Left
64d8e9b8516b265872f8c1ac,1,2,3,2016,FR,FarRight
64d8e9b8516b265872f8ca79,1,2,3,2016,FR,FarRight
64d8e9b8516b265872f8cf46,2,2,3,2016,FR,FarRight
64d8e9b8516b265872f8d087,1,2,3,2016,FR,FarRight
64d8e9b8516b265872f8d18a,1,2,3,2016,FR,FarRight
64d8e9b8516b265872f8d1dc,1,1,3,2016,FR,FarRight
64d8e9b8516b265872f8d208,1,3,3,2016,FR,FarRight
64d8e9b8516b265872f8d217,1,1,3,2016,FR,FarRight
64d8e9b8516b265872f8d267,1,1,3,2016,FR,FarRight
64d8eb34516b265872287300,1,1,3,2016,HR,FarRight
64d8eb34516b265872287464,1,1,3,2016,HR,FarRight
64d8eb35516b265872287c4e,1,1,3,2016,HR,FarRight
64d8eb35516b265872287e86,1,1,3,2016,HR,FarRight
64d8eb35516b2658722883af,2,4,3,2016,HR,FarRight
64d8eb35516b26587228854c,1,3,3,2016,HR,FarRight
64d8eb35516b26587228866b,1,1,3,2016,HR,FarRight
64d8eb35516b26587228879d,1,1,3,2016,HR,FarRight
64d8eb35516b2658722889ed,1,1,3,2016,HR,FarRight
64d8eb35516b265872288b34,1,1,3,2016,HR,FarRight
64d8eb35516b265872288b40,1,1,3,2016,HR,FarRight
64d8eb35516b2658722890fc,1,1,3,2016,HR,FarRight
64d8eb35516b265872289270,1,1,3,2016,HR,FarRight
64d8eb35516b2658722892e8,1,1,3,2016,HR,FarRight
64d8eb35516b2658722892ec,1,1,3,2016,HR,FarRight
64d8eb35516b265872289368,1,1,3,2016,HR,FarRight
64d8eb35516b2658722894ed,1,1,3,2016,HR,FarRight
64d8eb35516b2658722899a0,2,3,3,2016,HR,FarRight
64d8eb35516b265872289d2f,1,1,3,2016,HR,FarRight
64d8eb35516b265872289e5b,2,4,3,2016,HR,FarRight
64d8eb36516b26587228a1d7,1,1,3,2016,HR,FarRight
64d8eb36516b26587228a4a1,1,1,3,2016,HR,FarRight
64d8eb36516b26587228a56d,1,1,3,2016,HR,FarRight
64d8eb36516b26587228abb7,2,2,3,2016,HR,FarRight
